,Cluster_ID,Tree_ID,GATTUNGS_ID,ALGO_ID,x,y,z
0,550,102066,116,1,0.0046554934811282945,0.40316573556651686,0.38733705772005805
1,550,102066,116,1,0.0,0.44040968337218556,0.4059590316489073
2,550,102066,116,1,0.04189944134099407,0.3696461824633713,0.42364990688131354
3,550,102066,116,1,0.03817504655717537,0.3966480446636708,0.40689013034534954
4,550,102066,116,1,0.03351955307604708,0.42551210421523195,0.3919925512022704
5,550,102066,116,1,0.026070763502989983,0.49068901298354634,0.4832402234536302
6,550,102066,116,1,0.025139664805680383,0.48044692737817724,0.36592178770188205
7,550,102066,116,1,0.09217877094693512,0.21508379884005058,0.362197392916112
8,550,102066,116,1,0.06517690875205524,0.42551210421523195,0.3854748603271732
9,550,102066,116,1,0.08752327746580683,0.24022346368908862,0.3445065176837057
10,550,102066,116,1,0.058659217876307755,0.4599627559940084,0.3864059590236158
11,550,102066,116,1,0.058659217876307755,0.46368715078324674,0.47858472997141793
12,550,102066,116,1,0.07448789571431183,0.34357541893870247,0.4301675977564107
13,550,102066,116,1,0.054003724395179455,0.4925512104215232,0.3826815642378461
14,550,102066,116,1,0.07355679702242195,0.370577281139002,0.4087523277382344
15,550,102066,116,1,0.06517690875205524,0.4366852885829472,0.4934823091144971
16,550,102066,116,1,0.037243947859865775,0.6089385474768291,0.3435754189872631
17,550,102066,116,1,0.032588454378737475,0.6443202979312362,0.3491620111659177
18,550,102066,116,1,0.1275605214121817,0.22439478585650424,0.3379888268086086
19,550,102066,116,1,0.09497206703886392,0.4990689012376539,0.6080074487769181
20,550,102066,116,1,0.09869646182268262,0.46368715078324674,0.6080074487769181
21,550,102066,116,1,0.09869646182268262,0.45344506517787764,0.49534450650738193
22,550,102066,116,1,0.09590316573617352,0.4357541899073164,0.3724394785769789
23,550,102066,116,1,0.07355679702242195,0.602420856573983,0.3798882681485186
24,550,102066,116,1,0.08845437616311642,0.48230912472943877,0.32216014896908685
25,550,102066,116,1,0.07169459962780274,0.6256983239850442,0.345437616380148
26,550,102066,116,1,0.10614525139573971,0.40409683424214765,0.5372439478472923
27,550,102066,116,1,0.09217877094693512,0.4720670390373543,0.4627560521318965
28,550,102066,116,1,0.07728119180624064,0.5716945995844451,0.37523277466630633
