,Cluster_ID,Tree_ID,GATTUNGS_ID,ALGO_ID,x,y,z
0,257,102960,115,1,0.043541364295834,0.011852926952682724,0.1107885824867831
1,257,102960,115,1,0.056119980647087724,0.00798258345609013,0.09700048379301314
2,257,102960,115,1,0.05684567005269884,0.006289308170698781,0.11804547653613563
3,257,102960,115,1,0.058055152393975996,0.0,0.09361393323664859
4,257,102960,115,1,0.07402031930334022,0.014029995163883965,0.10957910014522432
5,257,102960,115,1,0.07522980164461737,0.0058055152448888885,0.10425737784236568
6,257,102960,115,1,0.08466376390911369,0.009917755204386427,0.11248185776496537
7,257,102960,115,1,0.08659893565459394,0.0014513788224864042,0.10909530720860082
8,257,102960,115,1,0.11586840832082299,0.01427189162678891,0.08587324625067247
9,257,102960,115,1,0.12723754233079954,0.008708272867333333,0.10667634252548325
10,257,102960,115,1,0.15142718916197487,0.012336719878492615,0.0836961780358667
11,257,102960,115,1,0.15239477503612303,0.0036284470336876463,0.07934204160625513
12,257,102960,115,1,0.006289308174922849,0.03434929849846671,0.09385582970496029
13,257,102960,115,1,0.004596032897979635,0.038219641995059304,0.14683115626523432
14,257,102960,115,1,0.003628447023831487,0.042331881954556845,0.09820996613457185
15,257,102960,115,1,0.0,0.0977261731988495,0.10449927431067747
16,257,102960,115,1,0.018626028059047554,0.020803096282921003,0.08950169327534874
17,257,102960,115,1,0.006773101111996923,0.07039187228232477,0.11514271891639465
18,257,102960,115,1,0.015239477503753105,0.038945331406302505,0.09337203676833679
19,257,102960,115,1,0.011369134009976559,0.05370101595890131,0.11030478955015952
20,257,102960,115,1,0.011852926947050632,0.04958877599940377,0.14876632801172837
21,257,102960,115,1,0.017174649249233356,0.02878567973901113,0.09530720851483086
22,257,102960,115,1,0.015723270439419155,0.07861635220131985,0.07982583454287863
23,257,102960,115,1,0.018626028059047554,0.06555394291158403,0.11538461538470636
24,257,102960,115,1,0.022738268021361138,0.04644412191405438,0.1395742622158817
25,257,102960,115,1,0.020561199805935827,0.05394291244433462,0.07281083696183781
26,257,102960,115,1,0.0253991291724525,0.039187227869207454,0.13086598935665858
27,257,102960,115,1,0.02322206095702719,0.04378326077704325,0.08466376390911369
28,257,102960,115,1,0.01064344460577347,0.09603289791345815,0.0732946298984613
29,257,102960,115,1,0.02709240445080374,0.02733430091652473,0.07740686985976107
30,257,102960,115,1,0.015965166907956192,0.07402031931601243,0.1202225447509414
31,257,102960,115,1,0.025641025640989537,0.08176100628666924,0.09820996613457185
32,257,102960,115,1,0.02201257861575003,0.10062893082129394,0.07692307692313757
33,257,102960,115,1,0.02902757619628399,0.07014997581941983,0.11949685534600621
